artDate,year,intern_id,content
01/25-03/01,110,3,這週因為疫情關係，大家上班都比較緊繃一點，因為館內有很多業務都會外出進行拜訪，這週也都明顯感覺到減少，公司部份因為是HR部門的，所以也協助調查員工的接觸史，幸好我們管都沒有人去接觸到，疫情關係，非常時期，大家都要務必好好的保重身體，而其中也看到從桃園通勤來上班的同事被掛上有色的目光，自己也是桃園人，被家人說最近都先不要回家怕會影響到工作，可以理解大家怕生病，但我們桃園人也不是自願的，更何況我們為甚麼要受到這些異樣的眼光呢? 在任何事上，我們都應該保持公平公正的態度，而不是隨之起舞，這週每天都很關心家鄉的疫情，希望可以快點停止，大家都平安健康。
02/01-02/05,110,3,就快要過年了，幸好這週疫情逐漸明朗，公司的氣氛也稍微緩和一點了，我慢慢地開始獨立的籌備生日會了，進入了主管在旁給意見的時期，有時候覺得決策權都在自己手上，但其實不然，都還是要請示過主管，這次慶生會辦在過年前，因為疫情關係今年沒有春酒，我們特地找到金主自掏腰包的贊助抽紅包，果然只有錢才能觸發大家的慾望和參與度，很開心這次的慶生會在圓滿中完成，很喜歡這種看到大家開心我就開心的情緒。 
02/08-02/09,110,3,這周終於要過年了，只上兩天班這週都變歡樂了呢！辦公室這兩天都好多人沒有進來，導致於有點太安靜，真的有要放假的氣氛，過完年，好多項目都要開始動起來了，包括運動會的籌備需要實際去執行，還有繼續開會的深淵，累歸累但還是挺有趣的！都是會讓我學到很多的工作內容，這樣也比較有上班的動力，期待過完年後喔！
02/17-02/20,110,3,身為上班族，第一次跟著大家過年假，也體驗了所謂的返鄉潮列車，真的是有點辛苦呢！不過所幸因為疫情關係採實名制，車廂上都是一人一座，乘車時可以完善的休息到，過完年，增肥回來，第一件事就是打掃辦公室的各個區域，準備隔天的重要會議，還有下個月的慶生會，另外也美化了茶水間，不斷地在籌備2021集團運動會的事宜，籌備的過程，果然是相當的繁雜，需要極度的細心去思考一件事要如何去執行與規劃，算是遇到了挺多的挫折，不過關關難過關關過，相信自己可以的，加油！
02/22-02/26,110,3,這週就是瘋狂的籌備一些日後集團的活動，包含之後集團內部會開始進行初中高階的訓練課程，我負責的就是讓大家專心上課，協助大家訂餐跟幫講師準備教材阿還有場佈…等等，其實就是有點類似慶生會訂餐的概念，只不過有訓練課程的這幾天，我需要每天都打電話再去跟店家確認今日的餐點、送到的時間、再次提醒店家需要開統編，基本上都還挺得心應手的，另外這週也剛好適逢月底，相關財務作業需要注意時間，其餘沒有甚麼困難的。
03/02-03/05,110,3,最後一篇的實習週記了，細數這段實習的日子裡，很感謝這邊給予的學習機會，已經和主管聊過了，因為這份工作不需具有任何工作的技能，所以之後不會再繼續留任，聊的過程中，可以感受到主管想留我的遺憾，以及我真的很讓他滿意，說實話，還是有一點小小的失落，不過換個方向去思考，也算是為我好，也許我可以出去闖一闖其他的職務，莫名的很期待未來的自己又會到哪間公司去發揚光大呢，希望在最後的日子裡，有時間好好的謝謝這邊的每一位，謝謝大家包容我，謝謝大家總是和善的對待我，讓我體驗一下大公司的實際運作，說不完的感謝感恩，珍重再見囉！
03/02-03/05,110,3,大概的了解了各部門的運作後，非常感謝主管給我一些機會讓我去學習如何辦一個活動，雖然很多時候我都是坐在櫃檯沉思，網路找很多資料，找到頭痛還是一直在思考著規劃預算的分配，思考遊戲如何去進行，其實每次活動後都很開心，大家的快樂會讓我有成就感，我覺得找一份工作最重要的就是，你喜歡你的工作嗎?你的工作讓你有成就感嗎? 如果沒有這兩項的話，這份工作可能就無法做的長久。  
03/02-03/05,110,3,籌畫了聖誕節活動，回想起那個月真的都在東奔西走，除了開會很多之外，最重要的是因為聖誕遊戲我們玩的是小天使小主人，館內同事真的都有默默地去關心自己的對象，因為不想被發現是誰都會來櫃台請求我的協助，我也都很開心地去幫助大家，其中，還會默默地捉弄起別人來(以我的角度的口吻，寫紙條關心他)，真的真的很有趣，每天都有笑料，每天都能感受到自己被愛所包圍，聖誕節當天也一起跟同事去好事多扛了好多食物回來，下午的相親大會也是滿滿的有趣，整場活動結束後，好多人都有跟我說：「辛苦你囉！」講真的，很開心自己的付出有回報的感覺，也很開心辦的這麼成功有趣。
03/02-03/05,110,3,已經確認了自己不會留任的事情，因為其實這份工作不需要什麼工作技能，換成是別人也都能勝任的，我自己也覺得，就算留也許也就是2年，一直待在舒適圈也不是辦法，留的話也只是因為現在我還有在外面學一些我感興趣的事情，留下來的話我比較熟悉，不需要再有時間適應，況且這邊福利制度、工作氣氛都很好，聊的時候主管也告訴了我的優點優勢，我真的很謝謝主管在這邊對我的照顧還有給予我學習的機會，未來的新工作希望自己可以學到一個技能，不辜負大家對我的期望，跟自己說聲加油！  
12/21-12/27,109,4,這禮拜有一天特早班寄物台，每次只要有這個職務的時候，不知道是不是太緊張的關係都會肚子痛，但特早班通常都只有一個人站所以不能離崗位，除非是九點電梯的人來之後，自行協調可不可以請他來幫忙你站一下，但我本身也不喜歡麻煩別人，所以都一直希望自己能趕快好起來就好了。
12/28-01/03,109,4,今天值勤時遇到一位客人，說我的服務態度很好，讓我覺得很開心，因為我覺得我只是將自己份內的工作做好，報樓面、然後提醒了那位客人她要去的樓層還沒到，讓她沒有走錯樓，但是他願意開口給我這個鼓勵，真的覺得很開心。
01/04-01/10,110,4,一整天都是站梯外的導引，對我來說導引比開電梯還要不容易，因為導引承擔很多東西，像是顧客的情緒等等，但是因為平常練習導引的機會不多，對我來說今天一整天都是站導引，幫助滿大的，一遍一遍的重複讓自己熟悉。
01/11-01/17,110,4,為昨晚沒睡好，又碰上加班，因此到晚上時很想睡。開電梯時遇到了吳素吟副理，因為有上過認識主管的課程，因此認得她，主動打過招呼後，主管親切地問了我還適不適應，叫我要加油。這周遇到非常熱賣的特賣會活動，又剛好是星期五晚上，人潮非常的多，地下一樓在沒導引的情況下，排隊路線直接從電梯口排過梯廳延伸到了賣場裡，雖然人潮眾多，但是顧客們都排的非常有規律，沒有人插隊也沒有抱怨
01/18-01/24,110,4,今天上班時先去了服務台實習，到了服務台後真的覺得很忙，電話會三台同時響起來，讓人很驚慌，再加上下午突然下暴雨，許多客人都前來服務台要為商品包上防水塑膠袋，我們手腳都沒停過，但是我覺得服務台可以學習到更多的東西，因此也很喜歡。
01/25-01/31,110,4,今天比較忙碌，因此在導引時比較容易遇到客人不愉快的情況，總是會覺得電梯還很空，為什麼不讓他們進去。有時被罵久了會感到有點委屈，不過我能理解等候這麼久一定會有不開心的情緒，自己還需要再多多適應。
02/01-02/07,110,4,今天值勤時遇到許多娃娃車的客人，每次他們要離開時都會很可愛的跟我們微笑，再大一點的小朋友還會說謝謝和再見，讓人看了很愉快。今天還有小朋友離開前跟媽媽說以後要當電梯小姐，讓人忍不住微笑，有時在電梯內遇到小朋友的童言童語，都會覺得一整天心情都變好了。 今天人潮比較多，正餐時間的排隊人潮眾多，有時導引時攔人會比較容易碰上不愉快的客人，也會比較容易被顧客責備，或是在安排顧客等候哪一班電梯時因為判斷電梯快慢的失誤而被怪罪，一開始會覺得有點氣餒，不過我想只要經驗多了，以後這樣的情況就不會常發生了，加油。
02/08-02/14,110,4,今天發現上超市特早班時有一些有趣的地方，就是會跟客人有比較多的互動。通常早上來光臨的顧客比較不多，因此客人們比較會悠閒地與我們對談、微笑、關心我們，讓我覺得很有趣。 而且這周有載到一位客人，人很親切地稱讚我們同仁的服務態度都很好，和日本的文化一模一樣，我覺得這就是這份工作有趣的地方，這是一個你對別人微笑，就也能得到別人笑容的工作，反之也是。每一次得到別人回報我的一個微笑，就會覺得很窩心。
02/15-02/21,110,4,最近比較常去寄物台支援，今天下午時有點忙，客人比較多，但是只要一件一件把客人需要的事務穩穩地處理好，就會很有成就感。記得有一位客人跟我說很喜歡我的態度，覺得我是一個溫柔的人，讓我多加油，我聽到之後覺得很開心，覺得自己的努力有被肯定，雖然寄物台常常偏忙，但是是我很喜歡的一個崗位。
02/22-02/28,110,4,今天支援了較長時間的寄物台，有遇到較為繁忙的時段，令我印象深刻的是在一個很忙的時刻，我正在等VIP的貴賓向貴賓廳的人確認停車優惠，此時後面的顧客們同時喊著請我先處理他們，正在我快動搖的時候，有位顧客幫我制止了後面想要先插隊的客人，等我把手上的事務處理到一段落，最後服務到他時，客人跟我說：「小姐辛苦了，但你一定要堅持先來的先服務這件事，以後都要。」我很感謝這位客人的正義感，也很感謝他給我上了這一課。
