artDate,year,intern_id,content
107年10月28日,107,20,這個星期有一個個案，學校用戶要申請發票證明聯，這個是要客戶在每個月繳費後自行來電做申請，可能是學校交接人事單位沒講清楚，所以有位老師一直打來詢問好幾次，客戶總是堅持自己有理，但是我們也不能被客戶牽著走，要以專業的角度來回應客戶。後來聽主管說才知道，原本電信業是沒有開立電子發票，是今年度一月才開始有法規規定要開立電子發票，不過是無實體電子發票，就是不列印電子發票證明聯，配合政府機關推動無紙化，用戶於繳費後，公司會傳送簡訊及電子郵件通知發票號碼，然後客戶也可以自行到我們公司的官網查詢發票號碼。有自己了解過來源及運作流程後，就比較懂得怎麼跟客戶說明，才不會自己搞不清楚狀況又誤導客戶。
107年11月3日,107,20,這星期是第二次返校跟老師訪談，我覺得老師每次都很用心為了大家安排，也很樂意跟我們分享，聽每位同學訴說他們的工作辛酸、會遇到的難題，都是以前打工沒面臨過的狀況，我也覺得大家都很厲害，能夠在不同環境工作，雖然做的都是服務業，但是性質有很大不同，像我自己就是在客服，一樣也是服務業，只是不用跟客人直接面對面說話，有時候覺得挑戰性很高，很難用一句話就成功說服別人，通常還需要一些專業話術輔助，這就是我在工作上必備的技能，要慢慢學習跟摸索。另外，這週我還要負責幫忙接聽總機，所以一次上班就是值機接聽兩台電話，很有挑戰性的一份工作，工作量也增加不少，有時候自己會忙不太過來，但我還是會很負責任把每一項該做的工作做好。
107年11月11日,107,20,這一週工作量很多，很多客人打電話來詢問帳單繳費，可能是因為月初剛出新的帳單，很多人搞不清楚，跟上一期的搞混了。這時候最好的解決辦法就是先聆聽客人的描述，釐清他想問的問題，然後一次跟客人解釋清楚。不要讓客人等太久，不然會磨光他們的耐心，很有可能會遭到客人抱怨或者是被客人罵。而且又是不能直接幫客人處理，只能透過電話耐心的客戶解說。最近新方案推廣也接到很多客人來電反應，大部分都是抱怨說怎麼現在才有如此優惠的方案，之前都不會提供，我們也一樣要很有耐心地聆聽客人的意見，還要不停跟客人道歉，表現我們的誠意，盡量替每一位客人爭取。電話量很多的時候，又要處理每一個客人不同的情況，要花很多腦力跟心力，有時候自己也會撐不住，會有點失去理智，令人感到憤怒。不過，還是要忍耐，調整好心情，真的受不了的時候，就出去外面走一走、看不同的風景，轉換一下心情，之後再繼續回到工作崗位奮鬥。
107年11月30日,107,20,還沒進入到公司之前，有上網大概瀏覽公司的介紹，就覺得應該只是跟一般賣固網的公司一樣，應該沒甚麼特別的地方。真正進到這間公司實習後才發現，原來有很大的不同。剛進來時的一個月都在教育訓練，從公司的創立、起源開始介紹，一路延伸到各個部門的工作，接下來進入到產品的部分，然後就是到客戶家中裝設網路數據機，了解到光纖纜線的布建工程。因為工作內容是線上客服人員，也要學習專業的話術、學習一些基本網路障礙排除技巧，以及面對客人的態度，雖然看不到對方，但是要透過講話的語氣讓客戶覺得你是專業的、盡心盡力替客服務。剛開始接線時，講話都很緊張還會結巴，有時候又讓客人在線上等到不耐煩被罵，不了解情況無法回答顧客問題，講話沒有邏輯；不過，在經過主管的嚴格訓練教導過後，現在變得比較上手，會知道客戶的需求，即時替他解決疑惑。
107年11月30日,107,20,主管們真的都很用心，同事們也相處得不錯，只要有發現問題，就一起提出來討論要如何解決，大家都很團結，一起努力為公司打拼。而我也在學習過程中累計經驗，希望能在實習期間更增進自己的工作能力。
107年11月30日,107,20,第一次接到客人客訴，當時的我還不是很上手，整整聽了客戶在線上抱怨了快二十分鐘，客人本身情緒也很激動，講話又講很快，還來不及釐清問題，所以我就一直被客人罵，等他說完後，還被教訓一番。我就一直默默聽他敘述，把客人所有抱怨的事項都記錄下來，其實當下腦筋也一片空白，差一點理智線斷掉，就要開口罵客人了；於是，我就把話筒放在一旁，深吸一口氣之後，繼續聽客人抱怨，等到他講完之後，很冷靜地跟客戶告知「感謝您對我們公司提供良好的建議，會再幫您向公司內部反應，如果之後有問題都可以再來電告知。」
107年11月30日,107,20,面對不理性的客戶，還是要保持我們的專業度，運用表達同理心的有利說法，不能被客戶牽著鼻子走，就等他抱怨完後，再關懷他、釋出善意，他們通常都會欣然接受。最重要的是不要因為一次的打擊就否定自己的能力，調整好心情後，繼續努力完成工作。
107年11月30日,107,20,如果有機會的話，我會想到業務部門挑戰看看，這樣可以直接和客戶面對面，知道客戶實際的想法，然後推廣最適合的產品給客戶，是一項很有挑戰的工作，能夠說服客戶買自家的產品實在是不容易，況且又要整天在外面奔波、開發新客戶，要花費多大的心力還要有足夠的體力才能夠勝任。當然，每個部門都有不同的工作事項，要學習的地方還很多，自己要能夠吸收學習到的技能才是最重要的。
107年12月2日,107,21,剛從學生突然轉變成社會新鮮人真的很不習慣，雖然平時有在打工，但是畢竟工作和打工不一樣，有很多東西要學要記，也樣重新和很多新的同事相處，第一個禮拜幾乎都是早班，雖然都在上課，但還是感到很疲憊，在學校的生活過得太鬆懈了，突然意識到上課的好處，有好多的不習慣和困難，希望能早點適應。
107年12月2日,107,21,目前對於每天上班依然有很大的不習慣，但這就是社會新鮮人所面對的第一道難關，西樣接下來能夠適應。
107年12月2日,107,21,開始在工作岡位上學習，和平時上課的感覺不一樣，接下來的一年都是要做這樣的工作勤務，有時候面對科人還是很緊張，一直以為百貨業平時很閒，現在發現人潮還是很多。
107年12月2日,107,21,這個星期有個很熱門的特賣會，人潮真的非常多，待在小小的電梯哩，真的感覺快要窒息了，面對一堆看到電梯就會爆衝的客人，有深深體會到這個職業的心有餘而力不足，時常有無理取鬧的客人對你大呼小叫，因為攔住他們，他們都會把氣出在你身上，沒攔它們，其他樓層的客人就會沒位子，加上還對這工作很不熟習，所以電梯也開很慢，雖然有前輩跟著，但還是會很緊張，也有很多客人喜歡在很忙的時候一個問題問很多次，真的很佩服前輩們的耐心。
107年12月2日,107,21,已經快要到我們實習生自己上線的日子了，隨著時間越來越接近，前輩們也越來越嚴格，像是有些小細節沒做好，或者用語不完整，都會被糾正，課長也很常會過來看我們的學習狀態，真的很緊張，到時候遇到問題都要靠自己去應付，沒有前輩在旁邊協助你幫忙處理整個SOGO這麼大，三館的專櫃都要很清楚，時常會有客人詢問，前輩們都會說，如果上限之後，客人詢問答不出來，可以請客人到服務台，單是有的客人會直接生氣，覺得你很不專業，所以要盡快熟悉。
107年12月2日,107,21,現在已經開始獨自工作崗位了，雖然這是最基本的工作，重複性也很高，但是還是很緊張，唯一開心的世呃，少了前輩跟著，壓力就沒那麼大了，但是每當客人有問題詢問我的時候，握就會在心裡面很緊張，深怕回答不出來客人的問題，或是在開電梯的時候，少做了甚麼動作或少廷甚麼樓面，，以前都覺得電梯小姐很簡單，但是其實穿著高跟鞋真的很累，而且要一整天保持微笑面對客人，有時候都會趁著電梯裡面沒客人把鞋子脫掉，或著翻個白眼讓讓自己不要太生氣。
107年12月2日,107,21,獨自上線第二個星期，開始習慣工作崗位，從前跟著前輩的時候覺得不累的事情，現在因為一個人也覺得很累，有些時段人潮比較少的時候，就會真的時間過很慢，在電梯裡面會快睡著，當客人問到我不知道的品牌真的很緊張，還要請他到服務台確認，意識到品牌熟知度和工作的影響很大了，最害怕的就是遇到外國客人，光是要指引定泰豐在哪，就會需要用到我20以來所學到的所有英文，他們還不一定聽得懂，真的會很懷疑自己。
